timestamp,best_bid,best_ask,bid_ask_spread,mid_price,bid_order_count,bid_volume_sum,bid_price_mean,bid_price_std,bid_penny_count,bid_penny_ratio,ask_order_count,ask_volume_sum,ask_price_mean,ask_price_std,ask_penny_count,ask_penny_ratio,cluster,pca_one,pca_two
1970-01-01 00:00:00.000074300,2002.0,1963.0,-39.0,1982.5,5,87.0,1978.0,17.70593120962579,0,0.0,4,81.0,1985.5,17.59734828508735,0,0.0,0,-1.515162271362169,-1.3892702553041263
1970-01-01 00:00:00.000074400,2003.0,1963.0,-40.0,1983.0,5,80.0,1982.2,20.789420386340748,1,0.1111111111111111,3,72.0,1985.3333333333333,21.12660250332107,0,0.0,0,-1.4158059329874346,-3.9181495510379003
1970-01-01 00:00:00.000074500,2002.0,1963.0,-39.0,1982.5,4,82.0,1983.5,17.897858344878422,0,0.0,4,80.0,1990.25,19.585283590832503,0,0.0,0,-1.4077299236722227,-1.1470878266425146
1970-01-01 00:00:00.000074600,2002.0,1959.0,-43.0,1980.5,3,88.0,1981.6666666666667,23.459184413217244,0,0.0,3,89.0,1984.6666666666667,23.459184413217244,0,0.0,0,-1.3516606329778924,-0.8458493076176442
1970-01-01 00:00:00.000074700,2002.0,1958.0,-44.0,1980.0,3,80.0,1981.3333333333333,23.35237318418263,0,0.0,4,85.0,1978.25,23.72586492979061,1,0.1111111111111111,2,-1.6627353962206428,1.586999815387861
1970-01-01 00:00:00.000074800,2002.0,1957.0,-45.0,1979.5,3,80.0,1980.3333333333333,24.337899115029053,0,0.0,4,76.0,1977.0,23.56551152284482,1,0.1111111111111111,2,-1.6593355892128294,1.4177111500031514
1970-01-01 00:00:00.000074900,2002.0,1958.0,-44.0,1980.0,3,77.0,1980.6666666666667,23.79775899813541,0,0.0,4,77.0,1977.75,23.41473894793619,1,0.1111111111111111,2,-1.6646911404378022,1.444722793555734
1970-01-01 00:00:00.000075000,2001.0,1958.0,-43.0,1979.5,4,83.0,1982.25,19.4486503387767,0,0.0,3,82.0,1984.0,23.89560629069704,0,0.0,0,-1.389506826071599,-1.2961405456399793
1970-01-01 00:00:00.000075100,2001.0,1959.0,-42.0,1980.0,4,87.0,1974.75,22.0661883130428,0,0.0,3,78.0,1984.0,22.9128784747792,0,0.0,0,-1.441546251206672,-1.3407577559058745
1970-01-01 00:00:00.000075200,2002.0,1959.0,-43.0,1980.5,5,80.0,1986.2,18.59300943903381,1,0.1111111111111111,3,77.0,1984.0,23.259406699226016,0,0.0,0,-1.3923222748505137,-3.7904513351148847
1970-01-01 00:00:00.000075300,2001.0,1956.0,-45.0,1978.5,3,88.0,1980.0,23.89560629069704,0,0.0,4,89.0,1976.25,23.72586492979061,1,0.1111111111111111,2,-1.694922706752707,1.6701808922777293
1970-01-01 00:00:00.000075400,2001.0,1957.0,-44.0,1979.0,4,91.0,1985.0,21.924111536540465,1,0.1111111111111111,3,89.0,1983.0,23.89560629069704,0,0.0,0,-1.3934384034173704,-3.2141788607176522
1970-01-01 00:00:00.000075500,1999.0,1958.0,-41.0,1978.5,4,87.0,1980.75,18.48197319912931,0,0.0,4,84.0,1976.75,21.83842179889994,1,0.1111111111111111,2,-1.7934459349804603,1.1754090535089974
1970-01-01 00:00:00.000075600,2001.0,1959.0,-42.0,1980.0,7,100.0,1979.0,22.17355782608345,1,0.1111111111111111,3,80.0,1983.0,21.93171219946131,0,0.0,0,-1.4492221848097968,-4.488419509553812
1970-01-01 00:00:00.000075700,1998.0,1961.0,-37.0,1979.5,3,69.0,1980.3333333333333,20.40424792373716,0,0.0,5,72.0,1987.8,16.543881044059763,0,0.0,0,-1.5488129787529892,-0.4087144780326209
1970-01-01 00:00:00.000075800,1998.0,1963.0,-35.0,1980.5,5,91.0,1976.8,16.87305544351705,0,0.0,4,83.0,1988.25,18.17278184538626,0,0.0,0,-1.5794942910146017,-1.3882908147489055
1970-01-01 00:00:00.000075900,1999.0,1963.0,-36.0,1981.0,4,74.0,1985.0,18.636880997992492,1,0.1111111111111111,4,78.0,1988.25,17.932744723921484,0,0.0,0,-1.5244491282104484,-3.09674276084604
1970-01-01 00:00:00.000076000,1999.0,1961.0,-38.0,1980.0,6,85.0,1980.5,17.603976823433953,1,0.1111111111111111,4,80.0,1978.25,19.75474626513838,0,0.0,0,-1.623672340160575,-3.6363821113828987
1970-01-01 00:00:00.000076100,1998.0,1962.0,-36.0,1980.0,3,75.0,1980.3333333333333,19.139836293274094,0,0.0,5,80.0,1983.0,19.634153916071853,1,0.1111111111111111,2,-1.824745838370091,1.775340676504954
1970-01-01 00:00:00.000076200,1998.0,1964.0,-34.0,1981.0,4,70.0,1975.75,18.518009252256757,0,0.0,4,69.0,1988.25,17.211914478058507,0,0.0,0,-1.5874884944455456,-1.1624328327534088
1970-01-01 00:00:00.000076300,1997.0,1963.0,-34.0,1980.0,4,81.0,1982.25,15.173990905493495,0,0.0,6,79.0,1980.1666666666667,18.18149242132415,1,0.1111111111111111,2,-1.921272243132092,1.6931724713406426
1970-01-01 00:00:00.000076400,1998.0,1962.0,-36.0,1980.0,3,83.0,1981.6666666666667,18.876793513023724,0,0.0,6,90.0,1986.3333333333333,18.30482632167445,0,0.0,0,-1.5870055153349,0.21469464908937028
1970-01-01 00:00:00.000076500,1998.0,1965.0,-33.0,1981.5,4,86.0,1982.5,15.502687938978005,0,0.0,4,80.0,1986.0,15.383974345619102,0,0.0,0,-1.603142656049439,-1.1386144162608043
1970-01-01 00:00:00.000076600,1998.0,1965.0,-33.0,1981.5,5,100.0,1974.6,16.45600194457938,0,0.0,5,99.0,1989.2,14.720733677368132,0,0.0,0,-1.673110402499256,-0.7664244274936929
1970-01-01 00:00:00.000076700,1999.0,1965.0,-34.0,1982.0,3,75.0,1982.0,18.68154169226941,0,0.0,5,86.0,1988.6,14.9432258900145,0,0.0,0,-1.5758208317991995,-0.2236654324300121
1970-01-01 00:00:00.000076800,2000.0,1965.0,-35.0,1982.5,3,77.0,1981.3333333333333,19.553345834749923,0,0.0,3,78.0,1984.6666666666667,19.035055380359008,0,0.0,0,-1.500890547995135,-1.063103568495245
1970-01-01 00:00:00.000076900,1999.0,1964.0,-35.0,1981.5,3,82.0,1981.0,19.078784028338912,0,0.0,4,84.0,1984.25,15.62849960808776,0,0.0,0,-1.5817775771456979,-0.6067965478239462
1970-01-01 00:00:00.000077000,1998.0,1964.0,-34.0,1981.0,3,84.0,1981.0,18.083141320025124,0,0.0,4,88.0,1979.0,17.83255450012704,1,0.1111111111111111,2,-1.877980429777052,1.5418163329218326
1970-01-01 00:00:00.000077100,1999.0,1966.0,-33.0,1982.5,6,105.0,1985.8333333333333,13.014094923069642,1,0.1111111111111111,3,87.0,1985.0,18.083141320025124,0,0.0,0,-1.5824003634986517,-4.236429373150918
1970-01-01 00:00:00.000077200,1998.0,1967.0,-31.0,1982.5,3,86.0,1981.6666666666667,17.616280348965113,0,0.0,5,95.0,1988.2,13.773162309360902,0,0.0,0,-1.6391770832356016,-0.1335494345575789
1970-01-01 00:00:00.000077300,1998.0,1971.0,-27.0,1984.5,4,78.0,1983.0,12.675435561221027,0,0.0,4,84.0,1990.0,14.30617582258329,0,0.0,0,-1.6441347808579712,-1.0953002930993945
1970-01-01 00:00:00.000077400,1999.0,1969.0,-30.0,1984.0,3,83.0,1983.0,16.522711641858304,0,0.0,4,86.0,1989.75,15.152007567755952,0,0.0,0,-1.575033213923855,-0.7242485512880508
1970-01-01 00:00:00.000077500,1999.0,1969.0,-30.0,1984.0,3,86.0,1984.3333333333333,16.80277754817138,0,0.0,3,78.0,1987.6666666666667,17.243356208503446,0,0.0,0,-1.528764818894459,-1.274880222281737
1970-01-01 00:00:00.000077600,2000.0,1969.0,-31.0,1984.5,5,92.0,1984.6,16.546903033498428,1,0.1111111111111111,5,84.0,1987.4,16.801785619391783,1,0.1111111111111111,2,-1.8360598964843293,-1.1813714879942023
1970-01-01 00:00:00.000077700,1998.0,1970.0,-28.0,1984.0,3,88.0,1984.3333333333333,15.821925715074393,0,0.0,3,80.0,1987.3333333333333,15.821925715074393,0,0.0,0,-1.5806862389838192,-1.2550596723293228
1970-01-01 00:00:00.000077800,1999.0,1971.0,-28.0,1985.0,3,77.0,1985.3333333333333,16.502525059315385,0,0.0,4,83.0,1989.5,13.12757911167679,0,0.0,0,-1.5873110993668649,-0.7861438210740566
1970-01-01 00:00:00.000077900,1999.0,1971.0,-28.0,1985.0,4,95.0,1986.75,13.768926368215276,0,0.0,3,88.0,1989.0,16.09347693943108,0,0.0,0,-1.5491174368908833,-1.5491428634546176
1970-01-01 00:00:00.000078000,1999.0,1971.0,-28.0,1985.0,4,86.0,1989.5,13.478377746103837,1,0.1111111111111111,4,80.0,1985.25,15.129992289048486,0,0.0,0,-1.6311017574506654,-3.2857605674154713
1970-01-01 00:00:00.000078100,2000.0,1974.0,-26.0,1987.0,4,84.0,1989.75,13.720422734012244,0,0.0,4,87.0,1992.75,12.996794476587947,0,0.0,0,-1.5419578225529977,-1.2422825256223298
1970-01-01 00:00:00.000078200,1997.0,1973.0,-24.0,1985.0,3,75.0,1986.3333333333333,14.36430761761013,0,0.0,4,77.0,1990.75,12.093386622447824,0,0.0,0,-1.6413781026766239,-0.9556641376934604
1970-01-01 00:00:00.000078300,1997.0,1973.0,-24.0,1985.0,4,86.0,1989.0,12.780193008453894,1,0.1111111111111111,3,80.0,1989.6666666666667,14.57166199626296,0,0.0,0,-1.6374153692910456,-3.7009681773291345
1970-01-01 00:00:00.000078400,1997.0,1975.0,-22.0,1986.0,4,83.0,1982.75,13.225606476327185,0,0.0,5,87.0,1992.8,10.497618777608558,0,0.0,0,-1.7165111035566871,-0.8017413405754736
1970-01-01 00:00:00.000078500,1999.0,1975.0,-24.0,1987.0,3,76.0,1987.6666666666667,14.74222959166402,0,0.0,3,76.0,1991.0,14.177446878757824,0,0.0,0,-1.5562277302988619,-1.380935176606894
1970-01-01 00:00:00.000078600,1999.0,1973.0,-26.0,1986.0,3,83.0,1988.0,14.933184523068078,0,0.0,4,85.0,1986.5,15.15475722889244,1,0.1111111111111111,2,-1.835540075818098,1.1882063504936073
1970-01-01 00:00:00.000078700,1999.0,1974.0,-25.0,1986.5,3,80.0,1987.0,14.422205101855956,0,0.0,3,82.0,1990.0,14.422205101855956,0,0.0,0,-1.570508676567567,-1.2486418745162875
1970-01-01 00:00:00.000078800,1999.0,1973.0,-26.0,1986.0,4,80.0,1982.75,14.568802284333437,0,0.0,3,76.0,1989.6666666666667,14.97776129244068,0,0.0,0,-1.5883669193683048,-1.661943773212096
1970-01-01 00:00:00.000078900,1999.0,1973.0,-26.0,1986.0,4,89.0,1987.75,12.446552400832395,0,0.0,3,86.0,1989.3333333333333,14.843629385474848,0,0.0,0,-1.574236891793066,-1.5800534898053336
1970-01-01 00:00:00.000079000,2000.0,1972.0,-28.0,1986.0,5,79.0,1985.0,15.668439615992398,1,0.1111111111111111,4,77.0,1989.5,12.871156384205236,0,0.0,0,-1.617276004611362,-3.6407672361885535
1970-01-01 00:00:00.000079100,2001.0,1972.0,-29.0,1986.5,5,82.0,1985.8,15.61089363233252,1,0.1111111111111111,3,75.0,1989.0,15.716233645501712,0,0.0,0,-1.5453003405780763,-4.0678834270256825
1970-01-01 00:00:00.000079200,2000.0,1971.0,-29.0,1985.5,3,77.0,1985.6666666666667,15.631165450257836,0,0.0,8,98.0,1990.25,13.068500843085031,1,0.1111111111111111,2,-1.903383006776991,2.9418035894533765
1970-01-01 00:00:00.000079300,2000.0,1972.0,-28.0,1986.0,3,86.0,1985.3333333333333,16.16580753730949,0,0.0,3,82.0,1988.6666666666667,15.631165450257836,0,0.0,0,-1.5357344240593294,-1.246000716873102
1970-01-01 00:00:00.000079400,2000.0,1972.0,-28.0,1986.0,4,69.0,1986.5,12.871156384205214,0,0.0,3,70.0,1989.3333333333333,16.16580753730949,0,0.0,0,-1.5360477662568905,-1.7322199252192607
1970-01-01 00:00:00.000079500,2001.0,1972.0,-29.0,1986.5,4,82.0,1989.5,14.888474289418197,1,0.1111111111111111,3,82.0,1989.3333333333333,16.16580753730949,0,0.0,0,-1.5233427642948332,-3.6134471696037753
1970-01-01 00:00:00.000079600,2001.0,1972.0,-29.0,1986.5,3,76.0,1986.0,16.09347693943108,0,0.0,3,76.0,1989.0,16.09347693943108,0,0.0,0,-1.502341812977689,-1.3038682295294848
1970-01-01 00:00:00.000079700,2001.0,1973.0,-28.0,1987.0,3,87.0,1986.3333333333333,15.56705923844746,0,0.0,3,87.0,1989.3333333333333,15.56705923844746,0,0.0,0,-1.5191489646030614,-1.1756060421675654
1970-01-01 00:00:00.000079800,2000.0,1972.0,-28.0,1986.0,4,70.0,1982.0,14.719601443879714,0,0.0,6,81.0,1988.5,13.546217184144062,1,0.1111111111111111,2,-1.9022582163850335,1.6300626405832324
1970-01-01 00:00:00.000079900,1998.0,1972.0,-26.0,1985.0,3,82.0,1985.0,14.730919862656236,0,0.0,3,75.0,1988.3333333333333,14.843629385474848,0,0.0,0,-1.5947992635953456,-1.3593955813589078
1970-01-01 00:00:00.000080000,1993.0,1972.0,-21.0,1982.5,3,93.0,1983.3333333333333,12.662279942148354,0,0.0,3,87.0,1986.6666666666667,13.051181300301293,0,0.0,0,-1.7636003246992413,-1.1343476848567564
1970-01-01 00:00:00.000080100,1995.0,1969.0,-26.0,1982.0,5,88.0,1986.8,11.32254388377453,0,0.0,4,87.0,1981.75,14.244882121894433,1,0.1111111111111111,2,-1.974426359402121,0.6231240509502386
1970-01-01 00:00:00.000080200,1992.0,1970.0,-22.0,1981.0,3,77.0,1982.0,13.228756555322953,0,0.0,3,77.0,1985.0,13.228756555322953,0,0.0,0,-1.7869804910798042,-1.1471585532295987
1970-01-01 00:00:00.000080300,1993.0,1970.0,-23.0,1981.5,3,84.0,1982.0,13.45362404707371,0,0.0,3,80.0,1985.0,13.45362404707371,0,0.0,0,-1.7638088626522719,-1.1483100453138921
1970-01-01 00:00:00.000080400,1994.0,1970.0,-24.0,1982.0,3,69.0,1982.0,13.74772708486752,0,0.0,4,75.0,1987.5,12.288205727444495,0,0.0,0,-1.7527338721624386,-0.8066069152275175
1970-01-01 00:00:00.000080500,1993.0,1968.0,-25.0,1980.5,3,77.0,1981.6666666666667,14.011899704655834,0,0.0,8,91.0,1983.0,11.976166808648388,1,0.1111111111111111,2,-2.136552059332718,2.972255581332649
1970-01-01 00:00:00.000080600,1993.0,1970.0,-23.0,1981.5,4,83.0,1983.25,11.265729744080769,0,0.0,3,74.0,1985.3333333333333,13.868429375143116,0,0.0,0,-1.7560114897917778,-1.6454348653808657
1970-01-01 00:00:00.000080700,1995.0,1970.0,-25.0,1982.5,4,93.0,1985.5,12.974333637352393,1,0.1111111111111111,3,91.0,1985.6666666666667,14.294521094927742,0,0.0,0,-1.73393647573425,-3.3789202958108495
1970-01-01 00:00:00.000080800,1995.0,1968.0,-27.0,1981.5,5,97.0,1986.6,11.865917579353075,1,0.1111111111111111,5,87.0,1979.2,14.20211251891777,1,0.1111111111111111,2,-2.049783739154612,-1.0672080756583933
1970-01-01 00:00:00.000080900,1994.0,1970.0,-24.0,1982.0,3,80.0,1982.3333333333333,13.868429375143116,0,0.0,4,78.0,1988.0,12.516655570345725,0,0.0,0,-1.7400041966853492,-0.8541196470111816
1970-01-01 00:00:00.000081000,1994.0,1971.0,-23.0,1982.5,3,83.0,1981.0,13.527749258468685,0,0.0,3,83.0,1984.6666666666667,13.051181300301293,0,0.0,0,-1.7698546294551531,-1.0661985723885423
1970-01-01 00:00:00.000081100,1994.0,1967.0,-27.0,1980.5,4,82.0,1982.75,12.446552400832395,0,0.0,4,85.0,1980.0,14.89966442575134,1,0.1111111111111111,2,-2.0214718707453323,1.0790624713111339
1970-01-01 00:00:00.000081200,1995.0,1967.0,-28.0,1981.0,5,73.0,1985.6,12.136721138759032,1,0.1111111111111111,4,73.0,1980.75,15.195942440884266,0,0.0,0,-1.7643009003582766,-3.5047379888106134
1970-01-01 00:00:00.000081300,1996.0,1964.0,-32.0,1980.0,4,83.0,1984.25,15.58578412100805,0,0.0,4,86.0,1978.75,16.31716887208072,0,0.0,0,-1.682402041958084,-0.8786206840571681
1970-01-01 00:00:00.000081400,1994.0,1964.0,-30.0,1979.0,3,80.0,1980.0,17.05872210923198,0,0.0,4,87.0,1984.0,14.07124727947031,0,0.0,0,-1.7255001200519922,-0.49071099727815626
1970-01-01 00:00:00.000081500,1993.0,1965.0,-28.0,1979.0,4,91.0,1981.5,13.478377746103796,0,0.0,3,83.0,1983.6666666666667,16.653327995729093,0,0.0,0,-1.7151457634986411,-1.408045465641544
1970-01-01 00:00:00.000081600,1994.0,1966.0,-28.0,1980.0,3,75.0,1981.6666666666667,16.441816606851397,0,0.0,4,76.0,1987.75,14.79583274664411,0,0.0,0,-1.6782590412050848,-0.7886549367881168
1970-01-01 00:00:00.000081700,1995.0,1966.0,-29.0,1980.5,5,85.0,1984.4,12.461942063739492,1,0.1111111111111111,6,78.0,1984.0,13.928388277184116,0,0.0,0,-1.7892702169885142,-2.825683647138342
1970-01-01 00:00:00.000081800,1993.0,1967.0,-26.0,1980.0,4,83.0,1976.75,14.080127840328725,0,0.0,4,90.0,1986.25,13.450526631573451,0,0.0,0,-1.8033304188819363,-0.8161261235847838
1970-01-01 00:00:00.000081900,1994.0,1969.0,-25.0,1981.5,3,84.0,1981.0,14.106735979665885,0,0.0,4,85.0,1986.75,12.76388133236385,0,0.0,0,-1.7583251732745608,-0.6856003245170815
1970-01-01 00:00:00.000082000,1995.0,1968.0,-27.0,1981.5,3,77.0,1980.6666666666667,15.044378795195708,0,0.0,4,82.0,1987.0,13.976170195491076,0,0.0,0,-1.7138237247958863,-0.6750527890848127
1970-01-01 00:00:00.000082100,1993.0,1969.0,-24.0,1981.0,3,72.0,1981.0,13.74772708486752,0,0.0,4,73.0,1980.5,13.228756555322953,1,0.1111111111111111,2,-2.0631967055334193,1.2374743265974564
1970-01-01 00:00:00.000082200,1993.0,1970.0,-23.0,1981.5,5,80.0,1984.8,11.031772296417293,0,0.0,4,79.0,1984.75,10.307764064044171,0,0.0,0,-1.80622433229661,-1.51187886193922
1970-01-01 00:00:00.000082300,1993.0,1969.0,-24.0,1981.0,3,85.0,1981.0,13.74772708486752,0,0.0,3,85.0,1984.0,13.74772708486752,0,0.0,0,-1.7751458999945426,-1.0043152012334586
1970-01-01 00:00:00.000082400,1992.0,1969.0,-23.0,1980.5,4,72.0,1981.25,10.93541646821619,0,0.0,4,76.0,1986.0,11.832159566199232,0,0.0,0,-1.8310271386624433,-1.1161164424570154
1970-01-01 00:00:00.000082500,1992.0,1968.0,-24.0,1980.0,4,75.0,1975.5,13.102162671355666,0,0.0,3,75.0,1982.6666666666667,14.047538337137016,0,0.0,0,-1.8424118924442563,-1.3833280601455349
1970-01-01 00:00:00.000082600,1993.0,1968.0,-25.0,1980.5,3,74.0,1979.6666666666667,14.047538337137016,0,0.0,5,91.0,1985.4,11.58878768465451,0,0.0,0,-1.8385601906639535,-0.052987432009089175
1970-01-01 00:00:00.000082700,1993.0,1965.0,-28.0,1979.0,3,80.0,1978.6666666666667,15.631165450257836,0,0.0,3,81.0,1982.0,15.716233645501712,0,0.0,0,-1.7514409121459131,-0.9443926813478941
1970-01-01 00:00:00.000082800,1992.0,1965.0,-27.0,1978.5,3,67.0,1978.3333333333333,15.17673658377625,0,0.0,3,67.0,1981.3333333333333,15.17673658377625,0,0.0,0,-1.7796265661771993,-1.129847237559832
1970-01-01 00:00:00.000082900,1991.0,1965.0,-26.0,1978.0,4,66.0,1981.5,12.974333637352393,1,0.1111111111111111,4,72.0,1977.5,14.34108317619927,1,0.1111111111111111,2,-2.1388029556151937,-0.9860534936374301
1970-01-01 00:00:00.000083000,1990.0,1969.0,-21.0,1979.5,3,82.0,1979.0,12.12435565298214,0,0.0,3,79.0,1982.3333333333333,12.220201853215542,0,0.0,0,-1.889508000237605,-1.064276431627304
1970-01-01 00:00:00.000083100,1992.0,1970.0,-22.0,1981.0,4,89.0,1983.0,11.575836902790211,1,0.1111111111111111,3,78.0,1983.3333333333333,12.583057392117889,0,0.0,0,-1.8512689779938294,-3.577617089564774
1970-01-01 00:00:00.000083200,1993.0,1970.0,-23.0,1981.5,3,85.0,1978.6666666666667,13.2035348802256,0,0.0,3,85.0,1982.0,13.114877048604,0,0.0,0,-1.8313488216216338,-0.9622150530787978
1970-01-01 00:00:00.000083300,1992.0,1969.0,-23.0,1980.5,3,78.0,1977.6666666666667,13.2035348802256,0,0.0,3,78.0,1980.6666666666667,13.2035348802256,0,0.0,0,-1.8600015989242005,-1.0133901620489942
1970-01-01 00:00:00.000083400,1994.0,1969.0,-25.0,1981.5,4,81.0,1982.25,13.225606476327153,0,0.0,3,85.0,1981.3333333333333,13.051181300301234,0,0.0,0,-1.7781382744594623,-1.2952109028078835
1970-01-01 00:00:00.000083500,1992.0,1968.0,-24.0,1980.0,3,80.0,1978.3333333333333,13.051181300301234,0,0.0,4,81.0,1978.0,12.569805089976535,1,0.1111111111111111,2,-2.140283943173034,1.4227816502704353
1970-01-01 00:00:00.000083600,1993.0,1969.0,-24.0,1981.0,3,75.0,1978.6666666666667,13.57694123627756,0,0.0,3,75.0,1981.6666666666667,13.57694123627756,0,0.0,0,-1.8142094853421151,-1.0815570721019971
1970-01-01 00:00:00.000083700,1995.0,1969.0,-26.0,1982.0,3,80.0,1978.3333333333333,15.275252316519442,0,0.0,3,81.0,1981.6666666666667,14.843629385474904,0,0.0,0,-1.7555478765699806,-0.9872152367702699
1970-01-01 00:00:00.000083800,1995.0,1970.0,-25.0,1982.5,3,86.0,1978.3333333333333,14.977761292440624,0,0.0,3,86.0,1981.6666666666667,14.571661996262952,0,0.0,0,-1.7696028926010756,-0.9407347193983787
1970-01-01 00:00:00.000083900,1997.0,1970.0,-27.0,1983.5,5,85.0,1985.0,14.300349646075096,0,0.0,3,79.0,1981.0,14.933184523068078,0,0.0,0,-1.6650746080199332,-1.8626837667424163
1970-01-01 00:00:00.000084000,1996.0,1969.0,-27.0,1982.5,5,77.0,1976.4,11.45862120850498,0,0.0,5,77.0,1982.4,14.943225890014524,1,0.1111111111111111,2,-2.050235936301299,0.9660011670004104
1970-01-01 00:00:00.000084100,1997.0,1970.0,-27.0,1983.5,5,75.0,1974.8,12.637246535539294,0,0.0,3,71.0,1981.6666666666667,16.072751268321614,0,0.0,0,-1.7520248624883552,-1.834055587794618
1970-01-01 00:00:00.000084200,1999.0,1969.0,-30.0,1984.0,4,95.0,1983.5,16.842406795546374,0,0.0,4,91.0,1978.5,14.479871085982314,0,0.0,0,-1.6703860084105886,-0.9299858320894778
1970-01-01 00:00:00.000084300,1997.0,1970.0,-27.0,1983.5,3,83.0,1978.3333333333333,16.289055630494136,0,0.0,3,83.0,1981.6666666666667,16.86218649325567,0,0.0,0,-1.6958550642767738,-0.9815767944388093
1970-01-01 00:00:00.000084400,1997.0,1970.0,-27.0,1983.5,3,74.0,1978.6666666666667,15.947831618540931,0,0.0,5,79.0,1977.4,12.720062892926263,1,0.1111111111111111,2,-2.0525411296481613,1.755040393911699
1970-01-01 00:00:00.000084500,1997.0,1970.0,-27.0,1983.5,4,85.0,1982.5,16.176114078067904,1,0.1111111111111111,4,85.0,1978.5,14.364307617610182,0,0.0,0,-1.774175470930335,-2.962312417375591
1970-01-01 00:00:00.000084600,1997.0,1972.0,-25.0,1984.5,5,75.0,1975.4,12.136721138759007,0,0.0,3,74.0,1981.6666666666667,15.885003409925158,1,0.1111111111111111,2,-2.0068176541313902,0.20841575326304257
1970-01-01 00:00:00.000084700,2000.0,1973.0,-27.0,1986.5,5,91.0,1981.2,16.269603560013387,0,0.0,3,90.0,1982.3333333333333,16.165807537309504,0,0.0,0,-1.6277229442400578,-1.669204272853907
1970-01-01 00:00:00.000084800,1997.0,1972.0,-25.0,1984.5,5,81.0,1975.4,12.136721138759013,0,0.0,4,77.0,1986.5,16.176114078067904,1,0.1111111111111111,2,-1.9814212596603755,0.5070571458659799
1970-01-01 00:00:00.000084900,1997.0,1973.0,-24.0,1985.0,3,86.0,1979.3333333333333,15.307950004273362,0,0.0,5,88.0,1984.0,14.628738838327791,1,0.1111111111111111,2,-1.9975024214783947,1.7255726795491615
1970-01-01 00:00:00.000085000,1996.0,1973.0,-23.0,1984.5,3,83.0,1978.6666666666667,15.011106998930286,0,0.0,3,83.0,1982.0,14.730919862656236,1,0.1111111111111111,2,-1.997531062905718,0.9778305197882959
1970-01-01 00:00:00.000085100,1996.0,1971.0,-25.0,1983.5,4,74.0,1982.0,15.59914527573012,1,0.1111111111111111,5,85.0,1982.0,14.628738838327791,1,0.1111111111111111,2,-2.038965710027853,-0.5498996586084841
1970-01-01 00:00:00.000085200,1996.0,1971.0,-25.0,1983.5,3,78.0,1977.6666666666667,15.885003409925156,0,0.0,5,81.0,1982.2,14.889593681494476,1,0.1111111111111111,2,-2.02368530856453,1.710586049805336
1970-01-01 00:00:00.000085300,1997.0,1969.0,-28.0,1983.0,4,75.0,1974.75,14.88567544095107,0,0.0,5,81.0,1976.6,13.164345787011214,1,0.1111111111111111,2,-2.092301025554073,1.517644072883821
1970-01-01 00:00:00.000085400,1997.0,1970.0,-27.0,1983.5,5,93.0,1980.4,14.808781178746624,1,0.1111111111111111,3,80.0,1981.0,16.522711641858304,0,0.0,0,-1.7293665785028127,-3.8536174390064986
1970-01-01 00:00:00.000085500,1996.0,1970.0,-26.0,1983.0,3,90.0,1977.3333333333333,16.289055630494143,0,0.0,3,90.0,1980.6666666666667,15.947831618540928,0,0.0,0,-1.7457170243079656,-0.8592254091383628
1970-01-01 00:00:00.000085600,1996.0,1969.0,-27.0,1982.5,5,89.0,1973.8,12.497999839974392,0,0.0,3,78.0,1980.3333333333333,16.289055630494143,0,0.0,0,-1.7861067583695531,-1.763861698468752
1970-01-01 00:00:00.000085700,1996.0,1968.0,-28.0,1982.0,4,78.0,1975.0,14.165686240583852,0,0.0,3,78.0,1980.0,16.64331697709324,0,0.0,0,-1.7625043170620538,-1.3095805008167434
1970-01-01 00:00:00.000085800,1997.0,1966.0,-31.0,1981.5,3,82.0,1977.0,17.435595774162696,0,0.0,4,88.0,1976.5,15.864005379054376,0,0.0,0,-1.754904776349187,-0.38082423929220527
1970-01-01 00:00:00.000085900,1997.0,1967.0,-30.0,1982.0,3,89.0,1976.6666666666667,17.78576209593881,0,0.0,3,82.0,1979.6666666666667,17.78576209593881,0,0.0,0,-1.6838433269704711,-0.9808004286785237
1970-01-01 00:00:00.000086000,1998.0,1967.0,-31.0,1982.5,5,75.0,1971.6,14.87615541731128,0,0.0,5,72.0,1982.0,17.01469952717355,0,0.0,0,-1.7524619348369233,-1.0429296300328434
1970-01-01 00:00:00.000086100,1998.0,1967.0,-31.0,1982.5,3,74.0,1976.0,19.157244060668017,0,0.0,3,69.0,1979.3333333333333,18.82374387132732,0,0.0,0,-1.6440800559941837,-1.1236094287154
1970-01-01 00:00:00.000086200,1998.0,1963.0,-35.0,1980.5,3,74.0,1975.3333333333333,19.731531449264978,0,0.0,4,77.0,1975.0,18.23915202707259,0,0.0,0,-1.6939143783098092,-0.48218982816461675
1970-01-01 00:00:00.000086300,1998.0,1965.0,-33.0,1981.5,3,79.0,1975.3333333333333,19.731531449264978,0,0.0,3,80.0,1978.3333333333333,19.731531449264978,0,0.0,0,-1.6425222119265666,-0.870633047192801
1970-01-01 00:00:00.000086400,1999.0,1965.0,-34.0,1982.0,3,94.0,1976.0,20.07485989988473,0,0.0,3,85.0,1979.3333333333333,19.85782801147529,0,0.0,0,-1.6025812354611346,-0.9244641684294699
