day_label,timestamp,mid_price,bid_price_1,ask_price_1,bid_ask_spread,rolling_volatility,momentum
-2,384800,2012.5,2011,2014,3,0.447213595500406,-1.0
-2,384900,2012.5,2011,2014,3,0.447213595500406,0.0
-2,385000,2012.5,2011,2014,3,0.0,0.0
-2,385100,2012.5,2011,2014,3,0.0,0.0
-2,385200,2012.0,2011,2013,2,0.2236067977509259,-0.5
-2,385300,2012.5,2011,2014,3,0.2236067977509259,0.0
-2,385400,2012.5,2011,2014,3,0.2236067977509259,0.0
-2,385500,2012.5,2011,2014,3,0.2236067977509259,0.5
-2,385600,2012.5,2011,2014,3,0.2236067977509259,0.0
-2,385700,2012.0,2010,2014,4,0.2236067977509259,-0.5
-2,385800,2012.0,2010,2014,4,0.27386127875335364,-0.5
-2,385900,2012.0,2010,2014,4,0.27386127875335364,-0.5
-2,386000,2013.0,2012,2014,2,0.4472135955004457,1.0
-2,386100,2011.5,2011,2012,1,0.5477225575055462,-0.5
-2,386200,2012.0,2010,2014,4,0.5477225575055462,0.0
-2,386300,2012.5,2011,2014,3,0.570087712549933,-0.5
-2,386400,2012.5,2011,2014,3,0.570087712549933,1.0
-2,386500,2012.0,2010,2014,4,0.41833001326751845,0.0
-2,386600,2012.0,2011,2013,2,0.27386127875335364,-0.5
-2,386700,2012.5,2011,2014,3,0.27386127875335364,0.0
-2,386800,2013.5,2013,2014,1,0.6123724356961369,1.5
-2,386900,2012.0,2011,2013,2,0.6519202405205952,0.0
-2,387000,2012.5,2011,2014,3,0.6123724356961369,0.0
-2,387100,2012.5,2011,2014,3,0.5477225575055462,-1.0
-2,387200,2012.5,2011,2014,3,0.5477225575055462,0.5
-2,387300,2012.0,2011,2013,2,0.27386127875328875,-0.5
-2,387400,2013.0,2012,2014,2,0.35355339059382646,0.5
-2,387500,2013.0,2011,2015,4,0.41833001326751845,0.5
-2,387600,2013.5,2012,2015,3,0.570087712549933,1.5
-2,387700,2014.5,2014,2015,1,0.9082951062294681,1.5
-2,387800,2013.0,2011,2015,4,0.6519202405205679,0.0
-2,387900,2013.0,2011,2015,4,0.6519202405205679,-0.5
-2,388000,2012.0,2011,2013,2,0.9082951062294681,-2.5
-2,388100,2013.0,2011,2015,4,0.8944271910001407,0.0
-2,388200,2014.5,2014,2015,1,0.8944271910001407,1.5
-2,388300,2011.5,2011,2012,1,1.1510864433223018,-0.5
-2,388400,2012.5,2011,2014,3,1.1510864433223018,-0.5
-2,388500,2011.5,2011,2012,1,1.244989959799012,-3.0
-2,388600,2012.5,2011,2014,3,1.2247448713917253,1.0
-2,388700,2012.5,2011,2014,3,0.5477225575054814,0.0
-2,388800,2012.5,2011,2014,3,0.44721359550036627,1.0
-2,388900,2012.5,2011,2014,3,0.44721359550036627,0.0
-2,389000,2012.0,2011,2013,2,0.22360679775084646,-0.5
-2,389100,2012.5,2011,2014,3,0.22360679775084646,0.0
-2,389200,2012.0,2011,2013,2,0.27386127875328875,-0.5
-2,389300,2012.5,2011,2014,3,0.27386127875328875,0.5
-2,389400,2012.5,2011,2014,3,0.27386127875328875,0.0
-2,389500,2012.5,2011,2014,3,0.22360679775084646,0.5
-2,389600,2012.5,2011,2014,3,0.22360679775084646,0.0
-2,389700,2011.5,2011,2012,1,0.44721359550036627,-1.0
-2,389800,2012.5,2011,2014,3,0.44721359550036627,0.0
-2,389900,2012.5,2012,2013,1,0.44721359550036627,0.0
-2,390000,2013.0,2012,2014,2,0.5477225575054814,1.5
-2,390100,2013.5,2013,2014,1,0.7416198487098182,1.0
-2,390200,2012.5,2011,2014,3,0.447213595500406,0.0
-2,390300,2012.0,2010,2014,4,0.570087712549933,-1.0
-2,390400,2010.5,2010,2011,1,1.1510864433223018,-3.0
-2,390500,2013.5,2013,2014,1,1.244989959799012,1.0
-2,390600,2012.0,2010,2014,4,1.0839741694341123,0.0
-2,390700,2012.0,2011,2013,2,1.0606601717799922,1.5
-2,390800,2012.5,2011,2014,3,1.0839741694341123,-1.0
-2,390900,2011.0,2010,2012,2,0.9082951062294876,-1.0
-2,391000,2013.0,2012,2014,2,0.7416198487098902,1.0
-2,391100,2012.5,2011,2014,3,0.7582875444054709,0.0
-2,391200,2011.5,2011,2012,1,0.8215838362580286,0.5
-2,391300,2011.5,2010,2013,3,0.8215838362580286,-1.5
-2,391400,2011.5,2010,2013,3,0.707106781186854,-1.0
-2,391500,2012.0,2010,2014,4,0.4472135955004457,0.5
-2,391600,2012.0,2010,2014,4,0.27386127875335364,0.5
-2,391700,2012.5,2012,2013,1,0.41833001326751845,1.0
-2,391800,2012.5,2011,2014,3,0.41833001326751845,0.5
-2,391900,2013.0,2012,2014,2,0.41833001326751845,1.0
-2,392000,2013.0,2012,2014,2,0.41833001326751845,0.5
-2,392100,2010.5,2010,2011,1,1.0368220676665758,-2.0
-2,392200,2011.0,2010,2012,2,1.172603939956024,-2.0
-2,392300,2012.5,2012,2013,1,1.172603939956024,-0.5
-2,392400,2011.0,2010,2012,2,1.0839741694341123,0.5
-2,392500,2011.5,2010,2013,3,0.7582875444053772,0.5
-2,392600,2011.5,2010,2013,3,0.6123724356960788,-1.0
-2,392700,2011.5,2010,2013,3,0.5477225575054814,0.5
-2,392800,2012.0,2010,2014,4,0.3535533905937259,0.5
-2,392900,2012.5,2011,2014,3,0.4472135955003265,1.0
-2,393000,2011.5,2010,2013,3,0.4472135955003265,0.0
-2,393100,2011.0,2010,2012,2,0.5700877125498706,-1.0
-2,393200,2012.5,2011,2014,3,0.6519202405205133,0.0
-2,393300,2012.5,2012,2013,1,0.7071067811867786,1.0
-2,393400,2012.0,2010,2014,4,0.6519202405205133,1.0
-2,393500,2012.5,2011,2014,3,0.6519202405205133,0.0
-2,393600,2012.0,2010,2014,4,0.2738612787532239,-0.5
-2,393700,2012.0,2010,2014,4,0.2738612787532239,0.0
-2,393800,2013.5,2013,2014,1,0.6519202405205133,1.0
-2,393900,2012.5,2011,2014,3,0.6123724356960498,0.5
-2,394000,2011.0,2010,2012,2,0.908295106229429,-1.0
-2,394100,2012.0,2010,2014,4,0.908295106229429,-1.5
-2,394200,2011.0,2010,2012,2,1.0606601717799753,-1.5
-2,394300,2012.0,2010,2014,4,0.6708203932501774,1.0
-2,394400,2012.5,2011,2014,3,0.6708203932501774,0.5
-2,394500,2011.0,2010,2012,2,0.6708203932501774,0.0
-2,394600,2012.5,2011,2014,3,0.7582875444053772,0.5
-2,394700,2011.5,2011,2012,1,0.6519202405205407,-1.0
-2,394800,2011.5,2011,2012,1,0.6708203932502038,0.5
-2,394900,2012.5,2011,2014,3,0.6708203932502038,0.0
-2,395000,2012.5,2011,2014,3,0.5477225575055138,1.0
-2,395100,2012.5,2011,2014,3,0.5477225575055138,1.0
-2,395200,2012.0,2011,2013,2,0.447213595500406,-0.5
-2,395300,2012.5,2011,2014,3,0.22360679775084646,0.0
-2,395400,2012.0,2011,2013,2,0.27386127875328875,-0.5
-2,395500,2012.5,2011,2014,3,0.27386127875328875,0.5
-2,395600,2012.5,2011,2014,3,0.27386127875328875,0.0
-2,395700,2012.0,2011,2013,2,0.27386127875328875,0.0
-2,395800,2013.5,2013,2014,1,0.6123724356961078,1.0
-2,395900,2012.0,2010,2014,4,0.6123724356961078,-0.5
-2,396000,2012.5,2011,2014,3,0.6123724356961078,0.5
-2,396100,2013.5,2013,2014,1,0.7582875444054006,0.0
-2,396200,2013.5,2013,2014,1,0.7071067811868038,1.5
-2,396300,2012.5,2011,2014,3,0.6708203932502038,0.0
-2,396400,2012.5,2011,2014,3,0.5477225575055138,-1.0
-2,396500,2012.5,2011,2014,3,0.5477225575055138,-1.0
-2,396600,2013.5,2013,2014,1,0.5477225575055138,1.0
-2,396700,2012.5,2011,2014,3,0.447213595500406,0.0
-2,396800,2012.5,2011,2014,3,0.447213595500406,0.0
-2,396900,2012.5,2011,2014,3,0.447213595500406,-1.0
-2,397000,2011.5,2011,2012,1,0.7071067811868289,-1.0
-2,397100,2012.5,2011,2014,3,0.447213595500406,0.0
-2,397200,2010.5,2010,2011,1,0.8944271910001605,-2.0
-2,397300,2011.5,2010,2013,3,0.836660026534349,0.0
-2,397400,2011.5,2010,2013,3,0.7071067811868791,-1.0
-2,397500,2011.5,2010,2013,3,0.7071067811868791,1.0
-2,397600,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,397700,2011.5,2010,2013,3,0.0,0.0
-2,397800,2011.5,2010,2013,3,0.0,0.0
-2,397900,2011.5,2010,2013,3,0.0,0.0
-2,398000,2012.5,2012,2013,1,0.44721359550048545,1.0
-2,398100,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,398200,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,398300,2011.5,2010,2013,3,0.44721359550048545,-1.0
-2,398400,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,398500,2011.0,2010,2012,2,0.2236067977510848,-0.5
-2,398600,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,398700,2012.5,2012,2013,1,0.5477225575056435,1.0
-2,398800,2011.5,2010,2013,3,0.5477225575056435,0.5
-2,398900,2011.5,2010,2013,3,0.5477225575056435,0.0
-2,399000,2011.5,2010,2013,3,0.4472135955005649,-1.0
-2,399100,2011.0,2010,2012,2,0.5477225575056435,-0.5
-2,399200,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,399300,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,399400,2011.5,2010,2013,3,0.2236067977510848,0.5
-2,399500,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,399600,2011.5,2010,2013,3,0.0,0.0
-2,399700,2011.5,2010,2013,3,0.0,0.0
-2,399800,2011.5,2010,2013,3,0.0,0.0
-2,399900,2011.5,2010,2013,3,0.0,0.0
-2,400000,2011.5,2010,2013,3,0.0,0.0
-2,400100,2011.0,2010,2012,2,0.2236067977510848,-0.5
-2,400200,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,400300,2011.0,2010,2012,2,0.2738612787534834,-0.5
-2,400400,2011.5,2010,2013,3,0.2738612787534834,0.5
-2,400500,2011.0,2010,2012,2,0.2738612787534834,-0.5
-2,400600,2011.5,2010,2013,3,0.2738612787534834,0.5
-2,400700,2011.5,2010,2013,3,0.2738612787534834,0.0
-2,400800,2011.5,2010,2013,3,0.2236067977510848,0.5
-2,400900,2010.0,2009,2011,2,0.6519202405206224,-1.5
-2,401000,2011.0,2009,2013,4,0.6519202405206224,-0.5
-2,401100,2011.5,2010,2013,3,0.6519202405206224,0.0
-2,401200,2010.0,2009,2011,2,0.7582875444054474,0.0
-2,401300,2011.5,2010,2013,3,0.7582875444054474,0.5
-2,401400,2009.5,2009,2010,1,0.9082951062295073,-2.0
-2,401500,2010.0,2009,2011,2,0.9354143466937398,0.0
-2,401600,2012.0,2011,2013,2,1.083974169434178,0.5
-2,401700,2011.0,2009,2013,4,1.0368220676666444,1.5
-2,401800,2011.0,2009,2013,4,0.9746794344811639,1.0
-2,401900,2011.0,2009,2013,4,0.7071067811869043,-1.0
-2,402000,2011.0,2009,2013,4,0.44721359550052514,0.0
-2,402100,2011.0,2009,2013,4,0.0,0.0
-2,402200,2011.0,2009,2013,4,0.0,0.0
-2,402300,2010.5,2009,2012,3,0.22360679775116424,-0.5
-2,402400,2011.5,2010,2013,3,0.3535533905940274,0.5
-2,402500,2012.5,2012,2013,1,0.7582875444055177,1.5
-2,402600,2011.0,2009,2013,4,0.7582875444055177,0.5
-2,402700,2011.0,2009,2013,4,0.7582875444055177,-0.5
-2,402800,2011.5,2010,2013,3,0.6123724356962529,-1.0
-2,402900,2011.0,2010,2012,2,0.6519202405207041,0.0
-2,403000,2011.5,2010,2013,3,0.27386127875367794,0.5
-2,403100,2011.5,2010,2013,3,0.27386127875367794,0.0
-2,403200,2012.5,2011,2014,3,0.5477225575057408,1.5
-2,403300,2011.0,2010,2012,2,0.6123724356963108,-0.5
-2,403400,2012.5,2011,2014,3,0.6708203932504156,1.0
-2,403500,2012.5,2011,2014,3,0.7071067811870048,0.0
-2,403600,2012.5,2011,2014,3,0.6708203932504156,1.5
-2,403700,2012.5,2011,2014,3,0.6708203932504156,0.0
-2,403800,2012.5,2011,2014,3,0.0,0.0
-2,403900,2012.0,2011,2013,2,0.22360679775140255,-0.5
-2,404000,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,404100,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,404200,2012.5,2011,2014,3,0.22360679775140255,0.5
-2,404300,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,404400,2012.5,2011,2014,3,0.0,0.0
-2,404500,2012.0,2011,2013,2,0.22360679775140255,-0.5
-2,404600,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,404700,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,404800,2012.5,2011,2014,3,0.22360679775140255,0.5
-2,404900,2012.5,2011,2014,3,0.22360679775140255,0.0
-2,405000,2012.5,2011,2014,3,0.0,0.0
-2,405100,2012.5,2011,2014,3,0.0,0.0
-2,405200,2012.5,2011,2014,3,0.0,0.0
-2,405300,2012.5,2011,2014,3,0.0,0.0
-2,405400,2011.5,2011,2012,1,0.4472135955006443,-1.0
-2,405500,2012.0,2011,2013,2,0.4472135955006443,-0.5
-2,405600,2012.5,2011,2014,3,0.4472135955006443,0.0
-2,405700,2013.0,2011,2015,4,0.5700877125501199,1.5
-2,405800,2013.5,2012,2015,3,0.7905694150424903,1.5
-2,405900,2012.5,2011,2014,3,0.5700877125501199,0.0
-2,406000,2012.0,2011,2013,2,0.5700877125501199,-1.0
-2,406100,2012.5,2011,2014,3,0.5700877125501199,-1.0
-2,406200,2012.0,2011,2013,2,0.6123724356963108,-0.5
-2,406300,2013.0,2011,2015,4,0.41833001326777325,1.0
-2,406400,2012.5,2011,2014,3,0.41833001326777325,0.0
-2,406500,2012.5,2011,2014,3,0.3535533905941279,0.5
-2,406600,2012.0,2011,2013,2,0.41833001326777325,-1.0
-2,406700,2012.5,2011,2014,3,0.3535533905941279,0.0
-2,406800,2012.5,2011,2014,3,0.2236067977513231,0.0
-2,406900,2012.5,2011,2014,3,0.2236067977513231,0.5
-2,407000,2012.5,2011,2014,3,0.2236067977513231,0.0
-2,407100,2012.5,2011,2014,3,0.0,0.0
-2,407200,2013.5,2013,2014,1,0.4472135955006046,1.0
-2,407300,2012.0,2011,2013,2,0.5477225575056759,-0.5
-2,407400,2012.5,2011,2014,3,0.5477225575056759,0.0
-2,407500,2014.0,2013,2015,2,0.8215838362580717,0.5
-2,407600,2013.5,2013,2014,1,0.8215838362580717,1.5
-2,407700,2012.5,2011,2014,3,0.8215838362580717,0.0
-2,407800,2013.0,2011,2015,4,0.6519202405206496,-1.0
-2,407900,2012.0,2011,2013,2,0.7905694150424228,-1.5
-2,408000,2012.5,2011,2014,3,0.5700877125500264,0.0
-2,408100,2011.5,2011,2012,1,0.5700877125500264,-1.5
-2,408200,2012.0,2011,2013,2,0.5700877125500264,0.0
-2,408300,2012.5,2011,2014,3,0.4183300132676883,0.0
-2,408400,2012.5,2011,2014,3,0.4472135955005649,1.0
-2,408500,2012.0,2011,2013,2,0.4183300132676883,0.0
-2,408600,2012.5,2011,2014,3,0.2738612787536131,0.0
-2,408700,2012.5,2011,2014,3,0.22360679775124367,0.0
-2,408800,2012.0,2011,2013,2,0.2738612787536131,0.0
-2,408900,2012.5,2011,2014,3,0.2738612787536131,0.0
-2,409000,2012.0,2011,2013,2,0.2738612787536131,-0.5
-2,409100,2013.0,2012,2014,2,0.4183300132676883,1.0
-2,409200,2012.5,2011,2014,3,0.4183300132676883,0.0
-2,409300,2012.5,2011,2014,3,0.3535533905940274,0.5
-2,409400,2012.5,2011,2014,3,0.3535533905940274,-0.5
-2,409500,2013.5,2013,2014,1,0.4472135955005649,1.0
-2,409600,2012.5,2011,2014,3,0.4472135955005649,0.0
-2,409700,2012.5,2011,2014,3,0.4472135955005649,0.0
-2,409800,2012.5,2011,2014,3,0.4472135955005649,-1.0
-2,409900,2012.5,2011,2014,3,0.4472135955005649,0.0
-2,410000,2012.5,2011,2014,3,0.0,0.0
-2,410100,2012.0,2011,2013,2,0.22360679775124367,-0.5
-2,410200,2012.5,2011,2014,3,0.22360679775124367,0.0
-2,410300,2012.5,2011,2014,3,0.22360679775124367,0.0
-2,410400,2012.5,2011,2014,3,0.22360679775124367,0.5
-2,410500,2012.0,2010,2014,4,0.2738612787536131,-0.5
-2,410600,2012.5,2011,2014,3,0.22360679775124367,0.0
-2,410700,2013.0,2012,2014,2,0.35355339059407764,0.5
-2,410800,2012.5,2011,2014,3,0.35355339059407764,0.5
-2,410900,2012.0,2010,2014,4,0.4183300132677308,-0.5
-2,411000,2011.0,2010,2012,2,0.7582875444055411,-2.0
-2,411100,2011.5,2010,2013,3,0.7905694150424678,-1.0
-2,411200,2011.5,2010,2013,3,0.5700877125500887,-0.5
-2,411300,2011.5,2010,2013,3,0.3535533905941279,0.5
-2,411400,2011.0,2010,2012,2,0.27386127875367794,-0.5
-2,411500,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,411600,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,411700,2011.5,2010,2013,3,0.2236067977513231,0.5
-2,411800,2012.0,2011,2013,2,0.3535533905941279,0.5
-2,411900,2012.0,2011,2013,2,0.27386127875367794,0.5
-2,412000,2011.5,2010,2013,3,0.27386127875367794,0.0
-2,412100,2012.0,2010,2014,4,0.27386127875367794,0.0
-2,412200,2011.5,2010,2013,3,0.27386127875367794,-0.5
-2,412300,2011.5,2010,2013,3,0.27386127875367794,0.0
-2,412400,2011.5,2010,2013,3,0.2236067977513231,-0.5
-2,412500,2010.5,2010,2011,1,0.5477225575057408,-1.0
-2,412600,2011.0,2010,2012,2,0.447213595500684,-0.5
-2,412700,2010.5,2010,2011,1,0.5000000000006537,-1.0
-2,412800,2011.0,2009,2013,4,0.4183300132678157,0.5
-2,412900,2011.0,2009,2013,4,0.27386127875380767,0.0
-2,413000,2011.0,2009,2013,4,0.22360679775148198,0.5
-2,413100,2011.0,2009,2013,4,0.22360679775148198,0.0
-2,413200,2011.5,2010,2013,3,0.22360679775148198,0.5
-2,413300,2011.0,2010,2012,2,0.22360679775148198,0.0
-2,413400,2011.5,2010,2013,3,0.27386127875380767,0.5
-2,413500,2011.5,2010,2013,3,0.27386127875380767,0.0
-2,413600,2011.5,2010,2013,3,0.22360679775148198,0.5
-2,413700,2012.5,2012,2013,1,0.5477225575058057,1.0
-2,413800,2011.5,2010,2013,3,0.44721359550076345,0.0
-2,413900,2011.5,2010,2013,3,0.44721359550076345,0.0
-2,414000,2011.0,2010,2012,2,0.5477225575058057,-1.5
-2,414100,2011.5,2010,2013,3,0.5477225575058057,0.0
-2,414200,2012.5,2012,2013,1,0.5477225575058057,1.0
-2,414300,2011.5,2010,2013,3,0.5477225575058057,0.5
-2,414400,2011.5,2010,2013,3,0.5477225575058057,0.0
-2,414500,2011.5,2010,2013,3,0.44721359550076345,-1.0
-2,414600,2011.0,2010,2012,2,0.5477225575058057,-0.5
-2,414700,2011.5,2010,2013,3,0.22360679775148198,0.0
-2,414800,2011.5,2010,2013,3,0.22360679775148198,0.0
-2,414900,2011.5,2010,2013,3,0.22360679775148198,0.5
-2,415000,2011.5,2010,2013,3,0.22360679775148198,0.0
-2,415100,2012.5,2012,2013,1,0.447213595500684,1.0
-2,415200,2011.5,2010,2013,3,0.447213595500684,0.0
-2,415300,2011.5,2010,2013,3,0.447213595500684,0.0
-2,415400,2011.0,2010,2012,2,0.5477225575057408,-1.5
-2,415500,2011.5,2010,2013,3,0.5477225575057408,0.0
-2,415600,2011.0,2010,2012,2,0.27386127875367794,-0.5
-2,415700,2011.5,2010,2013,3,0.27386127875367794,0.5
-2,415800,2011.5,2010,2013,3,0.27386127875367794,0.0
-2,415900,2011.5,2010,2013,3,0.2236067977513231,0.5
-2,416000,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,416100,2011.5,2010,2013,3,0.0,0.0
-2,416200,2011.5,2010,2013,3,0.0,0.0
-2,416300,2011.5,2010,2013,3,0.0,0.0
-2,416400,2011.5,2010,2013,3,0.0,0.0
-2,416500,2011.5,2010,2013,3,0.0,0.0
-2,416600,2011.5,2010,2013,3,0.0,0.0
-2,416700,2011.5,2010,2013,3,0.0,0.0
-2,416800,2011.5,2010,2013,3,0.0,0.0
-2,416900,2011.0,2010,2012,2,0.2236067977513231,-0.5
-2,417000,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,417100,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,417200,2011.5,2010,2013,3,0.2236067977513231,0.5
-2,417300,2012.0,2011,2013,2,0.3535533905941279,0.5
-2,417400,2011.5,2010,2013,3,0.2236067977513231,0.0
-2,417500,2011.0,2010,2012,2,0.3535533905941279,-0.5
-2,417600,2009.5,2009,2010,1,0.9617692030838576,-2.5
-2,417700,2011.0,2010,2012,2,0.9354143466937778,-0.5
-2,417800,2011.0,2010,2012,2,0.7582875444055177,0.0
-2,417900,2011.0,2009,2013,4,0.6708203932503363,1.5
-2,418000,2011.0,2009,2013,4,0.6708203932503363,0.0
-2,418100,2011.5,2010,2013,3,0.22360679775116424,0.5
-2,418200,2011.5,2010,2013,3,0.2738612787535482,0.5
-2,418300,2011.5,2010,2013,3,0.2738612787535482,0.5
-2,418400,2011.5,2010,2013,3,0.22360679775116424,0.0
-2,418500,2011.5,2010,2013,3,0.0,0.0
-2,418600,2011.5,2010,2013,3,0.0,0.0
-2,418700,2011.0,2010,2012,2,0.22360679775116424,-0.5
-2,418800,2012.5,2012,2013,1,0.5477225575056759,1.0
-2,418900,2011.5,2010,2013,3,0.5477225575056759,0.0
-2,419000,2013.0,2012,2014,2,0.8215838362580717,2.0
-2,419100,2013.0,2012,2014,2,0.9082951062295268,0.5
-2,419200,2012.0,2010,2014,4,0.6519202405206496,0.5
-2,419300,2011.0,2010,2012,2,0.8944271910001804,-2.0
-2,419400,2012.0,2011,2013,2,0.8366600265343702,-1.0
-2,419500,2011.5,2010,2013,3,0.741619848709914,-0.5
-2,419600,2011.5,2010,2013,3,0.4183300132676883,0.5
-2,419700,2011.5,2010,2013,3,0.3535533905940274,-0.5
-2,419800,2012.0,2010,2014,4,0.2738612787535482,0.5
-2,419900,2012.0,2010,2014,4,0.2738612787535482,0.5
-2,420000,2012.5,2011,2014,3,0.41833001326764585,1.0
-2,420100,2012.5,2012,2013,1,0.41833001326764585,0.5
-2,420200,2011.5,2010,2013,3,0.41833001326764585,-0.5
-2,420300,2012.0,2010,2014,4,0.41833001326764585,-0.5
-2,420400,2011.5,2010,2013,3,0.5000000000005116,-1.0
-2,420500,2013.0,2012,2014,2,0.6519202405206769,1.5
-2,420600,2011.0,2010,2012,2,0.7582875444054943,-1.0
-2,420700,2012.0,2010,2014,4,0.741619848709914,0.5
-2,420800,2011.5,2010,2013,3,0.7582875444054943,-1.5
-2,420900,2011.5,2010,2013,3,0.7582875444054943,0.5
-2,421000,2012.5,2012,2013,1,0.5700877125499952,0.5
-2,421100,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,421200,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,421300,2011.5,2010,2013,3,0.44721359550048545,-1.0
-2,421400,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,421500,2011.5,2010,2013,3,0.0,0.0
-2,421600,2012.5,2012,2013,1,0.44721359550048545,1.0
-2,421700,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,421800,2011.0,2010,2012,2,0.5477225575055786,-0.5
-2,421900,2012.5,2012,2013,1,0.6708203932502833,0.0
-2,422000,2011.5,2010,2013,3,0.6708203932502833,0.0
-2,422100,2011.5,2010,2013,3,0.5477225575055786,0.5
-2,422200,2011.5,2010,2013,3,0.5477225575055786,-1.0
-2,422300,2011.5,2010,2013,3,0.44721359550048545,0.0
-2,422400,2012.0,2010,2014,4,0.2236067977510848,0.5
-2,422500,2011.5,2010,2013,3,0.2236067977510848,0.0
-2,422600,2011.5,2011,2012,1,0.2236067977510848,0.0
-2,422700,2012.5,2011,2014,3,0.44721359550052514,0.5
-2,422800,2012.0,2010,2014,4,0.41833001326764585,0.5
-2,422900,2012.5,2011,2014,3,0.5000000000005116,1.0
-2,423000,2011.5,2010,2013,3,0.5000000000005116,-1.0
-2,423100,2011.5,2010,2013,3,0.5000000000005116,-0.5
-2,423200,2013.0,2012,2014,2,0.6519202405206769,0.5
-2,423300,2012.0,2010,2014,4,0.6519202405206769,0.5
-2,423400,2013.0,2012,2014,2,0.7582875444054943,1.5
-2,423500,2012.5,2012,2013,1,0.6519202405206496,-0.5
-2,423600,2012.0,2010,2014,4,0.5000000000004761,0.0
-2,423700,2011.5,2010,2013,3,0.5700877125499952,-1.5
-2,423800,2011.5,2010,2013,3,0.6519202405206224,-1.0
-2,423900,2011.5,2010,2013,3,0.4472135955004457,-0.5
-2,424000,2011.0,2010,2012,2,0.3535533905938767,-0.5
-2,424100,2011.0,2010,2012,2,0.27386127875335364,-0.5
-2,424200,2011.5,2010,2013,3,0.27386127875335364,0.0
-2,424300,2011.5,2010,2013,3,0.27386127875335364,0.5
-2,424400,2011.5,2010,2013,3,0.27386127875335364,0.5
-2,424500,2012.0,2010,2014,4,0.3535533905938767,0.5
-2,424600,2011.5,2010,2013,3,0.2236067977509259,0.0
-2,424700,2011.5,2010,2013,3,0.2236067977509259,0.0
-2,424800,2011.0,2010,2012,2,0.3535533905938767,-1.0
-2,424900,2011.5,2010,2013,3,0.3535533905938767,0.0
-2,425000,2011.5,2010,2013,3,0.2236067977509259,0.0
-2,425100,2012.5,2012,2013,1,0.5477225575055786,1.5
-2,425200,2011.0,2010,2012,2,0.6123724356961658,-0.5
-2,425300,2011.0,2010,2012,2,0.6123724356961658,-0.5
-2,425400,2012.0,2010,2014,4,0.6519202405206224,-0.5
-2,425500,2012.0,2010,2014,4,0.6708203932502833,1.0
-2,425600,2012.0,2010,2014,4,0.547722557505611,1.0
-2,425700,2012.5,2011,2014,3,0.547722557505611,0.5
-2,425800,2011.5,2011,2012,1,0.35355339059392693,-0.5
-2,425900,2012.5,2011,2014,3,0.4183300132676034,0.5
-2,426000,2012.5,2011,2014,3,0.44721359550048545,0.0
-2,426100,2012.5,2011,2014,3,0.44721359550048545,1.0
-2,426200,2012.5,2011,2014,3,0.44721359550048545,0.0
-2,426300,2012.5,2011,2014,3,0.0,0.0
-2,426400,2012.5,2011,2014,3,0.0,0.0
-2,426500,2012.5,2011,2014,3,0.0,0.0
-2,426600,2012.5,2011,2014,3,0.0,0.0
-2,426700,2012.5,2011,2014,3,0.0,0.0
-2,426800,2012.5,2011,2014,3,0.0,0.0
-2,426900,2012.5,2011,2014,3,0.0,0.0
-2,427000,2012.5,2011,2014,3,0.0,0.0
-2,427100,2012.5,2011,2014,3,0.0,0.0
-2,427200,2012.5,2011,2014,3,0.0,0.0
-2,427300,2012.5,2011,2014,3,0.0,0.0
-2,427400,2012.0,2011,2013,2,0.2236067977510848,-0.5
-2,427500,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,427600,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,427700,2012.5,2011,2014,3,0.2236067977510848,0.5
-2,427800,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,427900,2012.5,2011,2014,3,0.0,0.0
-2,428000,2012.5,2011,2014,3,0.0,0.0
-2,428100,2012.0,2011,2013,2,0.2236067977510848,-0.5
-2,428200,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,428300,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,428400,2012.5,2011,2014,3,0.2236067977510848,0.5
-2,428500,2012.5,2011,2014,3,0.2236067977510848,0.0
-2,428600,2013.5,2013,2014,1,0.44721359550048545,1.0
