day_label,timestamp,mid_price,bid_price_1,ask_price_1,bid_ask_spread,rolling_volatility,momentum,step_change
-2,284500,1967.0,1966,1968,2,0.6123724356963572,-0.5,0.5
-2,284600,1967.5,1966,1969,3,0.6519202405208022,1.5,0.5
-2,284700,1968.0,1967,1969,2,0.758287544405602,0.5,0.5
-2,284800,1968.5,1967,1970,3,0.5700877125501386,1.5,0.5
-2,284900,1968.5,1967,1970,3,0.6519202405207477,1.0,0.0
-2,285000,1968.0,1967,1969,2,0.41833001326775626,0.0,0.5
-2,285100,1968.5,1967,1970,3,0.27386127875371685,0.0,0.5
-2,285200,1969.5,1969,1970,1,0.5477225575057603,1.0,1.0
-2,285300,1968.5,1967,1970,3,0.5477225575057603,0.5,1.0
-2,285400,1968.5,1967,1970,3,0.5477225575057603,0.0,0.0
-2,285500,1968.5,1967,1970,3,0.4472135955007079,-1.0,0.0
-2,285600,1969.5,1968,1971,3,0.5477225575057603,1.0,1.0
-2,285700,1969.5,1968,1971,3,0.5477225575057603,1.0,0.0
-2,285800,1970.5,1969,1972,3,0.8366600265344679,2.0,1.0
-2,285900,1971.0,1969,1973,4,0.9746794344812477,1.5,0.5
-2,286000,1971.5,1971,1972,1,0.8944271910002917,2.0,0.5
-2,286100,1973.5,1972,1975,3,1.4832396974193396,3.0,2.0
-2,286200,1972.5,1971,1974,3,1.2041594578794785,1.5,1.0
-2,286300,1972.5,1971,1974,3,0.9746794344812113,1.0,0.0
-2,286400,1972.5,1971,1974,3,0.7071067811869696,-1.0,0.0
-2,286500,1970.5,1969,1972,3,1.095445115010593,-2.0,2.0
-2,286600,1970.5,1969,1972,3,1.095445115010593,-2.0,0.0
-2,286700,1968.0,1967,1969,2,1.857417562100817,-4.5,2.5
-2,286800,1969.5,1968,1971,3,1.6431676725156592,-1.0,1.5
-2,286900,1969.5,1968,1971,3,1.0246950765962324,-1.0,0.0
-2,287000,1968.0,1967,1969,2,1.0839741694341714,0.0,1.5
-2,287100,1969.5,1968,1971,3,0.8215838362580199,0.0,1.5
-2,287200,1966.5,1966,1967,1,1.3416407865000077,-3.0,3.0
-2,287300,1966.0,1964,1968,4,1.6355427233797313,-2.0,0.5
-2,287400,1967.0,1966,1968,2,1.3874436925513212,-2.5,1.0
-2,287500,1968.0,1967,1969,2,1.3874436925513212,1.5,1.0
-2,287600,1969.5,1969,1970,1,1.3874436925513212,3.5,1.5
-2,287700,1968.5,1967,1970,3,1.3509256086107884,1.5,1.0
-2,287800,1968.5,1967,1970,3,0.9082951062294994,0.5,0.0
-2,287900,1968.5,1967,1970,3,0.5477225575055981,-1.0,0.0
-2,288000,1969.5,1968,1971,3,0.5477225575055981,1.0,1.0
-2,288100,1969.5,1968,1971,3,0.5477225575055981,1.0,0.0
-2,288200,1969.0,1967,1971,4,0.5000000000004619,0.5,0.5
-2,288300,1968.5,1967,1970,3,0.5000000000004619,-1.0,0.5
-2,288400,1968.0,1967,1969,2,0.6519202405206387,-1.5,0.5
-2,288500,1969.5,1969,1970,1,0.6519202405206387,0.5,1.5
-2,288600,1965.5,1965,1966,1,1.557241150239882,-3.0,4.0
-2,288700,1965.5,1964,1967,3,1.8165902124586213,-2.5,0.0
-2,288800,1965.5,1964,1967,3,1.857417562100798,-4.0,0.0
-2,288900,1964.5,1964,1965,1,1.9493588689618977,-1.0,1.0
-2,289000,1966.0,1964,1968,4,0.547722557505436,0.5,1.5
-2,289100,1965.5,1964,1967,3,0.547722557505436,0.0,0.5
-2,289200,1966.0,1964,1968,4,0.6123724356960382,1.5,0.5
-2,289300,1964.5,1963,1966,3,0.7582875444053443,-1.5,1.5
-2,289400,1966.5,1966,1967,1,0.7582875444053443,1.0,2.0
-2,289500,1964.0,1963,1965,2,1.0368220676665176,-2.0,2.5
-2,289600,1965.0,1964,1966,2,1.0368220676665176,0.5,1.0
-2,289700,1964.5,1963,1966,3,0.9617692030837209,-2.0,0.5
-2,289800,1963.5,1963,1964,1,1.1510864433222647,-0.5,1.0
-2,289900,1965.5,1965,1966,1,0.7905694150423016,0.5,2.0
-2,290000,1962.5,1961,1964,3,1.2041594578793753,-2.0,3.0
-2,290100,1961.5,1960,1963,3,1.5811388300843043,-2.0,1.0
-2,290200,1961.0,1960,1962,2,1.7888543819999259,-4.5,0.5
-2,290300,1963.5,1962,1965,3,1.7888543819999259,1.0,2.5
-2,290400,1963.5,1962,1965,3,1.140175425099255,2.0,0.0
-2,290500,1963.5,1962,1965,3,1.244989959798992,2.5,0.0
-2,290600,1963.5,1962,1965,3,1.118033988750041,0.0,0.0
-2,290700,1962.5,1961,1964,3,0.44721359550031065,-1.0,1.0
-2,290800,1962.5,1962,1963,1,0.547722557505436,-1.0,0.0
-2,290900,1964.0,1962,1966,4,0.6708203932501403,0.5,1.5
-2,291000,1965.5,1964,1967,3,1.2449899597990062,3.0,1.5
-2,291100,1966.5,1965,1968,3,1.7888543819999159,4.0,1.0
-2,291200,1964.5,1963,1966,3,1.5165750888104006,0.5,2.0
-2,291300,1965.5,1964,1967,3,0.9746794344810655,0.0,1.0
-2,291400,1965.5,1964,1967,3,0.7071067811867686,-1.0,0.0
-2,291500,1966.5,1965,1968,3,0.8366600265342556,2.0,1.0
-2,291600,1966.5,1965,1968,3,0.8366600265342556,1.0,0.0
-2,291700,1966.0,1965,1967,2,0.5000000000002842,0.5,0.5
-2,291800,1966.5,1966,1967,1,0.44721359550027096,0.0,0.5
-2,291900,1965.5,1965,1966,1,0.44721359550027096,-1.0,1.0
-2,292000,1966.5,1965,1968,3,0.44721359550027096,0.5,1.0
-2,292100,1966.5,1966,1967,1,0.44721359550027096,0.0,0.0
-2,292200,1967.0,1966,1968,2,0.5477225575054036,1.5,0.5
-2,292300,1968.5,1967,1970,3,1.0954451150104632,2.0,1.5
-2,292400,1968.5,1967,1970,3,1.0246950765960936,2.0,0.0
-2,292500,1967.5,1966,1969,3,0.8944271910000533,0.5,1.0
-2,292600,1966.5,1965,1968,3,0.8944271910000533,-2.0,1.0
-2,292700,1968.5,1967,1970,3,0.8944271910000533,0.0,2.0
-2,292800,1968.5,1967,1970,3,0.8944271910000533,1.0,0.0
-2,292900,1968.5,1967,1970,3,0.8944271910000533,2.0,0.0
-2,293000,1969.0,1968,1970,2,0.9746794344810108,0.5,0.5
-2,293100,1969.5,1968,1971,3,0.4472135955001915,1.0,0.5
-2,293200,1969.5,1968,1971,3,0.5000000000002132,1.0,0.0
-2,293300,1968.0,1967,1969,2,0.651920240520448,-1.0,1.5
-2,293400,1968.5,1967,1970,3,0.651920240520448,-1.0,0.5
-2,293500,1968.0,1967,1969,2,0.7582875444053209,-1.5,0.5
-2,293600,1967.5,1966,1969,3,0.7582875444053209,-0.5,0.5
-2,293700,1968.5,1967,1970,3,0.4183300132673316,0.0,1.0
-2,293800,1968.5,1968,1969,1,0.4472135955002312,0.5,0.0
-2,293900,1968.5,1967,1970,3,0.4472135955002312,1.0,0.0
-2,294000,1967.0,1966,1968,2,0.7071067811867183,-1.5,1.5
-2,294100,1968.0,1967,1969,2,0.651920240520448,-0.5,1.0
-2,294200,1967.0,1966,1968,2,0.7582875444052974,-1.5,1.0
-2,294300,1969.5,1969,1970,1,1.0606601717799184,2.5,2.5
-2,294400,1969.5,1968,1971,3,1.254990039801188,1.5,0.0
-2,294500,1970.5,1969,1972,3,1.387443692551206,3.5,1.0
-2,294600,1968.5,1968,1969,1,1.3228756555323329,-1.0,2.0
-2,294700,1969.5,1968,1971,3,0.7071067811866178,0.0,1.0
-2,294800,1969.5,1968,1971,3,0.7071067811866178,-1.0,0.0
-2,294900,1970.0,1968,1972,4,0.741619848709641,1.5,0.5
-2,295000,1970.5,1969,1972,3,0.741619848709641,1.0,0.5
-2,295100,1970.5,1969,1972,3,0.5000000000001421,1.0,0.0
-2,295200,1970.5,1969,1972,3,0.4472135955001121,0.5,0.0
-2,295300,1970.5,1969,1972,3,0.2236067977502586,0.0,0.0
-2,295400,1971.5,1970,1973,3,0.44721359550007234,1.0,1.0
-2,295500,1971.5,1970,1973,3,0.5477225575052413,1.0,0.0
-2,295600,1969.5,1969,1970,1,0.8366600265341282,-1.0,2.0
-2,295700,1970.5,1969,1972,3,0.8366600265341282,-1.0,1.0
-2,295800,1970.5,1969,1972,3,0.8366600265341282,-1.0,0.0
-2,295900,1970.5,1969,1972,3,0.7071067811866178,1.0,0.0
-2,296000,1971.5,1970,1973,3,0.7071067811866178,1.0,1.0
-2,296100,1970.5,1969,1972,3,0.44721359550007234,0.0,1.0
-2,296200,1971.5,1970,1973,3,0.5477225575052413,1.0,1.0
-2,296300,1972.5,1972,1973,1,0.8366600265341282,1.0,1.0
-2,296400,1970.5,1969,1972,3,0.8366600265341282,0.0,2.0
-2,296500,1972.0,1970,1974,4,0.894427190999954,0.5,1.5
-2,296600,1972.0,1970,1974,4,0.7582875444051803,-0.5,0.0
-2,296700,1970.0,1969,1971,2,1.0839741694339746,-0.5,2.0
-2,296800,1970.0,1969,1971,2,1.0246950765960243,-2.0,0.0
-2,296900,1970.5,1969,1972,3,1.0246950765960243,-1.5,0.5
-2,297000,1970.0,1969,1971,2,0.866025403784533,0.0,0.5
-2,297100,1970.0,1969,1971,2,0.22360679775033804,0.0,0.0
-2,297200,1970.5,1969,1972,3,0.27386127875287364,0.0,0.5
-2,297300,1971.5,1970,1973,3,0.6123724356959221,1.5,1.0
-2,297400,1971.5,1970,1973,3,0.7582875444052506,1.5,0.0
-2,297500,1971.0,1969,1973,4,0.6519202405203662,0.5,0.5
-2,297600,1970.5,1969,1972,3,0.5000000000001066,-1.0,0.5
-2,297700,1970.5,1969,1972,3,0.5000000000001066,-1.0,0.0
-2,297800,1970.0,1969,1971,2,0.5700877125496712,-1.0,0.5
-2,297900,1971.5,1970,1973,3,0.5700877125496712,1.0,1.5
-2,298000,1972.0,1970,1974,4,0.8215838362578036,1.5,0.5
-2,298100,1971.5,1970,1973,3,0.8215838362578036,1.5,0.5
-2,298200,1971.5,1970,1973,3,0.7582875444052272,0.0,0.0
-2,298300,1971.0,1969,1973,4,0.35355339059345464,-1.0,0.5
-2,298400,1971.5,1970,1973,3,0.35355339059345464,0.0,0.5
-2,298500,1971.0,1969,1973,4,0.2738612787528088,-0.5,0.5
-2,298600,1969.5,1969,1970,1,0.8215838362578469,-1.5,1.5
-2,298700,1972.0,1971,1973,2,0.9354143466935803,0.5,2.5
-2,298800,1971.5,1970,1973,3,0.9617692030836655,0.5,0.5
-2,298900,1972.0,1971,1973,2,1.0368220676664661,2.5,0.5
-2,299000,1971.5,1970,1973,3,1.0368220676664661,-0.5,0.5
-2,299100,1971.5,1970,1973,3,0.27386127875293853,0.0,0.0
-2,299200,1969.0,1967,1971,4,1.1937336386313906,-3.0,2.5
-2,299300,1969.0,1968,1970,2,1.4747881203752906,-2.5,0.0
-2,299400,1970.5,1969,1972,3,1.2549900398011313,-1.0,1.5
-2,299500,1969.0,1968,1970,2,1.1510864433221413,0.0,1.5
-2,299600,1969.5,1968,1971,3,0.6519202405202572,0.5,0.5
-2,299700,1968.5,1968,1969,1,0.7582875444051335,-2.0,1.0
-2,299800,1969.0,1967,1971,4,0.7582875444051335,0.0,0.5
-2,299900,1968.5,1967,1970,3,0.41833001326699193,-1.0,0.5
-2,300000,1969.0,1968,1970,2,0.41833001326699193,0.5,0.5
-2,300100,1968.5,1967,1970,3,0.27386127875254934,-0.5,0.5
-2,300200,1968.5,1967,1970,3,0.27386127875254934,0.0,0.0
-2,300300,1968.5,1967,1970,3,0.22360679774994083,-0.5,0.0
-2,300400,1968.0,1966,1970,4,0.3535533905932537,-0.5,0.5
-2,300500,1966.5,1966,1967,1,0.8660254037844305,-2.0,1.5
-2,300600,1968.0,1966,1970,4,0.8215838362577388,-0.5,1.5
-2,300700,1968.0,1966,1970,4,0.7582875444051569,0.0,0.0
-2,300800,1968.5,1967,1970,3,0.7582875444051569,2.0,0.5
-2,300900,1968.5,1967,1970,3,0.8215838362577388,0.5,0.0
-2,301000,1968.5,1967,1970,3,0.27386127875248445,0.5,0.0
-2,301100,1967.5,1966,1969,3,0.44721359549991346,-1.0,1.0
-2,301200,1967.5,1966,1969,3,0.5477225575051117,-1.0,0.0
-2,301300,1968.5,1967,1970,3,0.5477225575051117,0.0,1.0
-2,301400,1967.0,1966,1968,2,0.6708203932498755,-0.5,1.5
-2,301500,1968.5,1967,1970,3,0.6708203932498755,1.0,1.5
-2,301600,1968.0,1967,1969,2,0.6519202405202027,-0.5,0.5
-2,301700,1968.5,1967,1970,3,0.6519202405202027,1.5,0.5
-2,301800,1966.5,1966,1967,1,0.9082951062292061,-2.0,2.0
-2,301900,1968.5,1967,1970,3,0.8660254037843894,0.5,2.0
-2,302000,1966.5,1966,1967,1,1.024695076595903,-2.0,2.0
-2,302100,1968.5,1968,1969,1,1.0954451150102686,2.0,2.0
-2,302200,1968.5,1967,1970,3,1.0954451150102686,0.0,0.0
-2,302300,1968.0,1966,1970,4,0.8660254037843484,1.5,0.5
-2,302400,1969.5,1968,1971,3,1.0954451150102524,1.0,1.5
-2,302500,1969.5,1968,1971,3,0.670820393249796,1.0,0.0
-2,302600,1967.5,1966,1969,3,0.8944271909997952,-0.5,2.0
-2,302700,1968.0,1966,1970,4,0.9354143466933714,-1.5,0.5
-2,302800,1967.5,1966,1969,3,1.0246950765958682,-2.0,0.5
-2,302900,1966.5,1965,1968,3,1.0954451150102524,-1.0,1.0
-2,303000,1965.5,1964,1967,3,0.9999999999999005,-2.5,1.0
-2,303100,1964.0,1963,1965,2,1.6046806535880491,-3.5,1.5
-2,303200,1964.0,1962,1966,4,1.5411035007421612,-2.5,0.0
-2,303300,1965.0,1963,1967,4,1.0606601717797006,-0.5,1.0
-2,303400,1965.5,1964,1967,3,0.7582875444049929,1.5,0.5
-2,303500,1965.5,1965,1966,1,0.7582875444049929,1.5,0.0
-2,303600,1965.0,1964,1966,2,0.6123724356956031,0.0,0.5
-2,303700,1963.5,1963,1964,1,0.8215838362576307,-2.0,1.5
-2,303800,1964.5,1963,1966,3,0.8366600265339583,-1.0,1.0
-2,303900,1962.5,1961,1964,3,1.2041594578791541,-2.5,2.0
-2,304000,1961.5,1960,1963,3,1.431782106327597,-2.0,1.0
-2,304100,1961.5,1960,1963,3,1.3038404810405118,-3.0,0.0
-2,304200,1962.5,1961,1964,3,1.2247448713915745,0.0,1.0
-2,304300,1961.0,1959,1963,4,0.670820393249902,-0.5,1.5
-2,304400,1960.0,1959,1961,2,0.9082951062292061,-1.5,1.0
-2,304500,1961.0,1960,1962,2,0.9082951062292061,-1.5,1.0
-2,304600,1961.5,1960,1963,3,0.9082951062292061,0.5,0.5
-2,304700,1961.0,1960,1962,2,0.5477225575051117,1.0,0.5
-2,304800,1961.5,1960,1963,3,0.6123724356957481,0.5,0.5
-2,304900,1960.5,1959,1962,3,0.41833001326694946,-1.0,1.0
-2,305000,1961.0,1959,1963,4,0.41833001326694946,0.0,0.5
-2,305100,1962.5,1961,1964,3,0.75828754440511,1.0,1.5
-2,305200,1964.5,1963,1966,3,1.5811388300841693,4.0,2.0
-2,305300,1964.5,1963,1966,3,1.8841443681416745,3.5,0.0
-2,305400,1964.0,1962,1966,4,1.5247950681977103,1.5,0.5
-2,305500,1965.5,1964,1967,3,1.095445115010366,1.0,1.5
-2,305600,1964.5,1963,1966,3,0.5477225575052089,0.0,1.0
-2,305700,1965.5,1965,1966,1,0.6708203932499814,1.5,1.0
-2,305800,1967.0,1965,1969,4,1.1510864433221721,1.5,1.5
-2,305900,1967.5,1966,1969,3,1.2247448713916325,3.0,0.5
-2,306000,1967.0,1966,1968,2,1.2549900398011598,1.5,0.5
-2,306100,1966.5,1965,1968,3,0.7582875444052506,-0.5,0.5
-2,306200,1967.5,1966,1969,3,0.4183300132672042,0.0,1.0
-2,306300,1966.5,1965,1968,3,0.5000000000001421,-0.5,1.0
-2,306400,1967.5,1966,1969,3,0.5000000000001421,1.0,1.0
-2,306500,1969.5,1969,1970,1,1.2247448713916471,2.0,2.0
-2,306600,1968.0,1966,1970,4,1.0954451150103983,1.5,1.5
-2,306700,1967.5,1966,1969,3,1.0954451150103983,0.0,0.5
-2,306800,1967.5,1966,1969,3,0.866025403784533,-2.0,0.0
-2,306900,1965.0,1964,1966,2,1.6201851746020155,-3.0,2.5
-2,307000,1966.5,1965,1968,3,1.1937336386314055,-1.0,1.5
-2,307100,1968.5,1968,1969,1,1.322875655532373,1.0,2.0
-2,307200,1969.5,1968,1971,3,1.74642491965734,4.5,1.0
-2,307300,1971.0,1970,1972,2,2.382225849914368,4.5,1.5
-2,307400,1972.0,1971,1973,2,2.150581316760731,3.5,1.0
-2,307500,1972.5,1971,1974,3,1.6807736313972486,3.0,0.5
-2,307600,1971.5,1970,1973,3,1.1510864433222492,0.5,1.0
-2,307700,1969.5,1968,1971,3,1.1510864433222492,-2.5,2.0
-2,307800,1968.5,1967,1970,3,1.7175564037318358,-4.0,1.0
-2,307900,1968.5,1967,1970,3,1.8165902124585431,-3.0,0.0
-2,308000,1968.5,1967,1970,3,1.3038404810405662,-1.0,0.0
-2,308100,1970.0,1968,1972,4,0.7071067811865928,1.5,1.5
-2,308200,1971.5,1970,1973,3,1.3416407864998754,3.0,1.5
-2,308300,1971.5,1970,1973,3,1.499999999999993,3.0,0.0
-2,308400,1971.0,1970,1972,2,1.274754878398188,1.0,0.5
-2,308500,1968.5,1967,1970,3,1.274754878398188,-3.0,2.5
-2,308600,1968.5,1967,1970,3,1.5652475842498537,-3.0,0.0
-2,308700,1969.0,1967,1971,4,1.4404860290888042,-2.0,0.5
-2,308800,1969.5,1968,1971,3,1.0368220676664148,1.0,0.5
-2,308900,1967.5,1966,1969,3,0.7416198487095692,-1.0,2.0
-2,309000,1968.0,1967,1969,2,0.7905694150420993,-1.0,0.5
-2,309100,1969.0,1967,1971,4,0.8215838362577604,-0.5,1.0
-2,309200,1968.0,1966,1970,4,0.8215838362577604,0.5,1.0
-2,309300,1966.5,1965,1968,3,0.9082951062292647,-1.5,1.5
-2,309400,1965.0,1963,1967,4,1.5652475842498537,-4.0,1.5
-2,309500,1965.5,1964,1967,3,1.6807736313971535,-2.5,0.5
-2,309600,1966.5,1965,1968,3,1.1510864433221104,0.0,1.0
-2,309700,1965.5,1964,1967,3,0.6708203932498755,0.5,1.0
-2,309800,1965.5,1964,1967,3,0.5477225575050791,0.0,0.0
-2,309900,1965.5,1965,1966,1,0.4472135954998737,-1.0,0.0
-2,310000,1965.0,1964,1966,2,0.5477225575050791,-0.5,0.5
-2,310100,1964.5,1963,1966,3,0.447213595499834,-1.0,0.5
-2,310200,1965.0,1963,1967,4,0.418330013266907,-0.5,0.5
-2,310300,1964.5,1964,1965,1,0.418330013266907,-0.5,0.5
-2,310400,1965.0,1963,1967,4,0.2738612787524196,0.5,0.5
-2,310500,1964.5,1963,1966,3,0.2738612787524196,-0.5,0.5
-2,310600,1966.0,1964,1968,4,0.6123724356957191,1.5,1.5
-2,310700,1966.0,1965,1967,2,0.7582875444050866,1.0,0.0
-2,310800,1966.5,1966,1967,1,0.8215838362576956,2.0,0.5
-2,310900,1966.5,1965,1968,3,0.8215838362576956,0.5,0.0
-2,311000,1965.5,1964,1967,3,0.41833001326686453,-0.5,1.0
-2,311100,1964.5,1963,1966,3,0.8366600265339795,-2.0,1.0
-2,311200,1965.5,1964,1967,3,0.8366600265339795,-1.0,1.0
-2,311300,1964.5,1964,1965,1,0.8366600265339795,-1.0,1.0
-2,311400,1964.5,1963,1966,3,0.5477225575050143,0.0,0.0
-2,311500,1964.0,1963,1965,2,0.5477225575050143,-1.5,0.5
-2,311600,1963.5,1963,1964,1,0.7416198487094734,-1.0,0.5
-2,311700,1964.5,1963,1966,3,0.447213595499834,0.0,1.0
-2,311800,1965.5,1964,1967,3,0.7416198487094734,1.5,1.0
-2,311900,1965.5,1964,1967,3,0.8944271909998547,2.0,0.0
-2,312000,1965.0,1964,1966,2,0.836660026534022,0.5,0.5
-2,312100,1965.5,1964,1967,3,0.4472135954998737,0.0,0.5
-2,312200,1964.5,1963,1966,3,0.4472135954998737,-1.0,1.0
-2,312300,1965.5,1964,1967,3,0.4472135954998737,0.5,1.0
-2,312400,1964.5,1964,1965,1,0.49999999999992895,-1.0,1.0
-2,312500,1966.0,1965,1967,2,0.6708203932498755,1.5,1.5
-2,312600,1964.5,1963,1966,3,0.7071067811864923,-1.0,1.5
-2,312700,1965.5,1964,1967,3,0.6708203932498755,1.0,1.0
-2,312800,1965.0,1963,1967,4,0.6519202405202027,-1.0,0.5
-2,312900,1965.5,1964,1967,3,0.5700877125495154,1.0,0.5
-2,313000,1967.0,1965,1969,4,0.9354143466934474,1.5,1.5
-2,313100,1967.5,1966,1969,3,1.0839741694339255,2.5,0.5
-2,313200,1967.5,1966,1969,3,1.1726039399558514,2.0,0.0
-2,313300,1968.5,1967,1970,3,1.0954451150103173,1.5,1.0
-2,313400,1967.5,1966,1969,3,0.5477225575051117,0.0,1.0
-2,313500,1967.0,1966,1968,2,0.5477225575051117,-0.5,0.5
-2,313600,1967.0,1966,1968,2,0.6123724356957481,-1.5,0.0
-2,313700,1967.0,1966,1968,2,0.65192024052023,-0.5,0.0
-2,313800,1968.5,1967,1970,3,0.65192024052023,1.5,1.5
-2,313900,1969.5,1968,1971,3,1.1510864433221257,2.5,1.0
-2,314000,1969.5,1968,1971,3,1.2549900398011173,2.5,0.0
-2,314100,1969.5,1968,1971,3,1.0954451150103497,1.0,0.0
-2,314200,1970.5,1970,1971,1,0.7071067811865928,1.0,1.0
-2,314300,1970.5,1969,1972,3,0.5477225575052089,1.0,0.0
-2,314400,1970.0,1968,1972,4,0.5000000000000355,0.5,0.5
-2,314500,1969.5,1969,1970,1,0.5000000000000355,-1.0,0.5
-2,314600,1971.5,1970,1973,3,0.7416198487095692,1.0,2.0
-2,314700,1971.5,1970,1973,3,0.8944271909999342,1.5,0.0
-2,314800,1972.0,1970,1974,4,1.083974169433942,2.5,0.5
-2,314900,1971.5,1971,1972,1,0.9746794344808832,0.0,0.5
-2,315000,1973.0,1971,1975,4,0.6519202405202027,1.5,1.5
-2,315100,1973.0,1972,1974,2,0.7582875444050866,1.0,0.0
-2,315200,1974.0,1973,1975,2,0.9746794344808286,2.5,1.0
-2,315300,1974.0,1972,1976,4,1.024695076595903,1.0,0.0
-2,315400,1972.5,1971,1974,3,0.6708203932498755,-0.5,1.5
-2,315500,1972.0,1971,1973,2,0.8944271909998547,-2.0,0.5
-2,315600,1973.5,1972,1975,3,0.9082951062291865,-0.5,1.5
-2,315700,1974.5,1973,1976,3,1.0368220676663462,2.0,1.0
-2,315800,1975.5,1975,1976,1,1.431782106327622,3.5,1.0
-2,315900,1974.5,1973,1976,3,1.3228756555322927,1.0,1.0
-2,316000,1973.5,1972,1975,3,0.8366600265340645,-1.0,1.0
-2,316100,1974.0,1972,1976,4,0.7416198487095692,-1.5,0.5
-2,316200,1973.5,1972,1975,3,0.8366600265340858,-1.0,0.5
-2,316300,1973.5,1972,1975,3,0.4472135954999929,0.0,0.0
-2,316400,1973.5,1972,1975,3,0.2236067977500203,-0.5,0.0
-2,316500,1972.5,1971,1974,3,0.5477225575052089,-1.0,1.0
-2,316600,1971.5,1970,1973,3,0.8944271909999739,-2.0,1.0
-2,316700,1971.0,1970,1972,2,1.1401754250992084,-2.5,0.5
-2,316800,1970.5,1969,1972,3,1.2041594578793016,-2.0,0.5
-2,316900,1971.5,1971,1972,1,0.741619848709665,0.0,1.0
-2,317000,1971.5,1970,1973,3,0.4472135955001518,0.5,0.0
-2,317100,1972.5,1971,1974,3,0.741619848709665,2.0,1.0
-2,317200,1970.5,1969,1972,3,0.8366600265341494,-1.0,2.0
-2,317300,1968.5,1967,1970,3,1.516575088810377,-3.0,2.0
-2,317400,1968.5,1967,1970,3,1.7888543819998861,-4.0,0.0
-2,317500,1968.5,1967,1970,3,1.7888543819998861,-2.0,0.0
-2,317600,1969.5,1968,1971,3,0.8944271910000533,1.0,1.0
-2,317700,1968.5,1967,1970,3,0.4472135955001915,0.0,1.0
-2,317800,1968.5,1967,1970,3,0.4472135955001915,0.0,0.0
-2,317900,1967.0,1966,1968,2,0.8944271910000533,-2.5,1.5
-2,318000,1967.5,1966,1969,3,0.9746794344810291,-1.0,0.5
-2,318100,1967.5,1966,1969,3,0.6708203932501403,-1.0,0.0
-2,318200,1967.5,1966,1969,3,0.5477225575054036,0.5,0.0
-2,318300,1966.0,1965,1967,2,0.6519202405204207,-1.5,1.5
-2,318400,1967.5,1966,1969,3,0.6708203932500874,0.0,1.5
-2,318500,1969.0,1968,1970,2,1.0606601717799184,1.5,1.5
-2,318600,1969.5,1968,1971,3,1.3874436925512186,3.5,0.5
-2,318700,1970.5,1970,1971,1,1.767766952966411,3.0,1.0
-2,318800,1970.5,1970,1971,1,1.2449899597989207,1.5,0.0
-2,318900,1968.5,1967,1970,3,0.8944271909999342,-1.0,2.0
-2,319000,1968.5,1967,1970,3,1.0000000000000249,-2.0,0.0
-2,319100,1969.0,1967,1971,4,1.0246950765959897,-1.5,0.5
-2,319200,1968.5,1967,1970,3,0.866025403784492,0.0,0.5
-2,319300,1968.5,1967,1970,3,0.22360679775017916,0.0,0.0
-2,319400,1969.5,1968,1971,3,0.44721359550007234,0.5,1.0
-2,319500,1967.5,1967,1968,1,0.7416198487096171,-1.0,2.0
-2,319600,1967.5,1967,1968,1,0.836660026534107,-1.0,0.0
-2,319700,1967.5,1966,1969,3,0.8944271909999342,-2.0,0.0
-2,319800,1967.5,1967,1968,1,0.8944271909999342,0.0,0.0
-2,319900,1967.5,1966,1969,3,0.0,0.0,0.0
-2,320000,1967.5,1966,1969,3,0.0,0.0,0.0
-2,320100,1967.5,1966,1969,3,0.0,0.0,0.0
-2,320200,1968.5,1967,1970,3,0.4472135955000326,1.0,1.0
-2,320300,1968.5,1967,1970,3,0.5477225575052089,1.0,0.0
-2,320400,1971.0,1970,1972,2,1.4317821063276714,3.5,2.5
-2,320500,1968.0,1967,1969,2,1.3509256086106833,-0.5,3.0
-2,320600,1967.0,1966,1968,2,1.4747881203752906,-1.5,1.0
-2,320700,1968.0,1966,1970,4,1.5000000000000284,-3.0,1.0
-2,320800,1967.0,1966,1968,2,1.6431676725155295,-1.0,1.0
-2,320900,1971.5,1970,1973,3,1.8574175621007214,4.5,4.5
-2,321000,1972.0,1970,1974,4,2.4596747752498245,4.0,0.5
-2,321100,1971.5,1971,1972,1,2.318404623873998,4.5,0.5
-2,321200,1971.5,1970,1973,3,2.0796634343086198,0.0,0.0
-2,321300,1970.5,1969,1972,3,0.547722557505436,-1.5,1.0
-2,321400,1970.0,1969,1971,2,0.8215838362579118,-1.5,0.5
-2,321500,1970.0,1968,1972,4,0.7582875444053209,-1.5,0.0
-2,321600,1972.5,1971,1974,3,1.0839741694340403,2.0,2.5
-2,321700,1971.5,1971,1972,1,1.0839741694340403,1.5,1.0
-2,321800,1971.5,1970,1973,3,1.0839741694340403,1.5,0.0
-2,321900,1972.5,1971,1974,3,1.0246950765960936,0.0,1.0
-2,322000,1972.5,1971,1974,3,0.5477225575054684,1.0,0.0
-2,322100,1972.0,1971,1973,2,0.5000000000003197,0.5,0.5
-2,322200,1972.0,1971,1973,2,0.41833001326741653,-0.5,0.0
-2,322300,1973.5,1972,1975,3,0.6123724356960673,1.0,1.5
-2,322400,1977.5,1976,1979,3,2.318404623873998,5.5,4.0
-2,322500,1976.5,1975,1978,3,2.5641762809916884,4.5,1.0
-2,322600,1978.0,1977,1979,2,2.622022120425455,4.5,1.5
-2,322700,1978.5,1977,1980,3,1.9874606914352853,1.0,0.5
-2,322800,1978.0,1976,1980,4,0.7582875444054614,1.5,0.5
-2,322900,1979.0,1977,1981,4,0.9354143466937322,1.0,1.0
